"id";"team_fifa_api_id";"team_api_id";"date";"buildUpPlaySpeed";"buildUpPlaySpeedClass";"buildUpPlayDribbling";"buildUpPlayDribblingClass";"buildUpPlayPassing";"buildUpPlayPassingClass";"buildUpPlayPositioningClass";"chanceCreationPassing";"chanceCreationPassingClass";"chanceCreationCrossing";"chanceCreationCrossingClass";"chanceCreationShooting";"chanceCreationShootingClass";"chanceCreationPositioningClass";"defencePressure";"defencePressureClass";"defenceAggression";"defenceAggressionClass";"defenceTeamWidth";"defenceTeamWidthClass";"defenceDefenderLineClass"
1145.0;1913.0;10228.0;"2013-09-20 00:00:00";47.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";48.0;"Normal";52.0;"Normal";42.0;"Normal";"Organised";46.0;"Medium";44.0;"Press";48.0;"Normal";"Cover"
1146.0;1913.0;10228.0;"2014-09-19 00:00:00";53.0;"Balanced";48.0;"Normal";46.0;"Mixed";"Organised";65.0;"Normal";43.0;"Normal";46.0;"Normal";"Organised";46.0;"Medium";44.0;"Press";48.0;"Normal";"Cover"
1148.0;34.0;10189.0;"2010-02-22 00:00:00";65.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";55.0;"Normal";70.0;"Lots";70.0;"Lots";"Organised";70.0;"High";45.0;"Press";70.0;"Wide";"Cover"
1149.0;34.0;10189.0;"2011-02-22 00:00:00";63.0;"Balanced";49.0;"Little";57.0;"Mixed";"Organised";55.0;"Normal";70.0;"Lots";62.0;"Normal";"Organised";37.0;"Medium";67.0;"Double";38.0;"Normal";"Cover"
1150.0;34.0;10189.0;"2012-02-22 00:00:00";50.0;"Balanced";49.0;"Little";36.0;"Mixed";"Organised";59.0;"Normal";52.0;"Normal";56.0;"Normal";"Organised";43.0;"Medium";44.0;"Press";53.0;"Normal";"Cover"
1151.0;34.0;10189.0;"2013-09-20 00:00:00";60.0;"Balanced";49.0;"Little";47.0;"Mixed";"Organised";62.0;"Normal";54.0;"Normal";52.0;"Normal";"Organised";45.0;"Medium";58.0;"Press";42.0;"Normal";"Cover"
1152.0;34.0;10189.0;"2014-09-19 00:00:00";39.0;"Balanced";54.0;"Normal";45.0;"Mixed";"Organised";42.0;"Normal";56.0;"Normal";41.0;"Normal";"Organised";51.0;"Medium";51.0;"Press";40.0;"Normal";"Cover"
1154.0;324.0;9777.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";55.0;"Mixed";"Organised";45.0;"Normal";70.0;"Lots";60.0;"Normal";"Organised";55.0;"Medium";60.0;"Press";55.0;"Normal";"Cover"
1155.0;324.0;9777.0;"2012-02-22 00:00:00";48.0;"Balanced";49.0;"Little";51.0;"Mixed";"Organised";53.0;"Normal";66.0;"Normal";45.0;"Normal";"Organised";49.0;"Medium";45.0;"Press";49.0;"Normal";"Cover"
1156.0;324.0;9777.0;"2013-09-20 00:00:00";48.0;"Balanced";49.0;"Little";51.0;"Mixed";"Organised";53.0;"Normal";66.0;"Normal";45.0;"Normal";"Organised";49.0;"Medium";45.0;"Press";49.0;"Normal";"Cover"
1157.0;481.0;8302.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Free Form";70.0;"Risky";60.0;"Normal";70.0;"Lots";"Free Form";60.0;"Medium";70.0;"Double";65.0;"Normal";"Offside Trap"
1158.0;481.0;8302.0;"2011-02-22 00:00:00";68.0;"Fast";49.0;"Little";58.0;"Mixed";"Free Form";68.0;"Risky";67.0;"Lots";71.0;"Lots";"Free Form";57.0;"Medium";58.0;"Press";68.0;"Wide";"Cover"
1159.0;481.0;8302.0;"2012-02-22 00:00:00";61.0;"Balanced";49.0;"Little";65.0;"Mixed";"Organised";53.0;"Normal";57.0;"Normal";38.0;"Normal";"Organised";38.0;"Medium";49.0;"Press";55.0;"Normal";"Cover"
1160.0;481.0;8302.0;"2013-09-20 00:00:00";65.0;"Balanced";49.0;"Little";65.0;"Mixed";"Organised";53.0;"Normal";57.0;"Normal";38.0;"Normal";"Organised";38.0;"Medium";49.0;"Press";55.0;"Normal";"Cover"
1161.0;481.0;8302.0;"2014-09-19 00:00:00";65.0;"Balanced";53.0;"Normal";65.0;"Mixed";"Organised";53.0;"Normal";57.0;"Normal";38.0;"Normal";"Organised";38.0;"Medium";49.0;"Press";55.0;"Normal";"Cover"
1163.0;110770.0;10179.0;"2010-02-22 00:00:00";35.0;"Balanced";49.0;"Little";60.0;"Mixed";"Organised";50.0;"Normal";60.0;"Normal";60.0;"Normal";"Organised";35.0;"Medium";40.0;"Press";45.0;"Normal";"Offside Trap"
1164.0;110770.0;10179.0;"2011-02-22 00:00:00";47.0;"Balanced";49.0;"Little";56.0;"Mixed";"Organised";67.0;"Risky";56.0;"Normal";54.0;"Normal";"Organised";41.0;"Medium";43.0;"Press";39.0;"Normal";"Cover"
1165.0;110770.0;10179.0;"2012-02-22 00:00:00";61.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";62.0;"Normal";50.0;"Normal";53.0;"Normal";"Organised";45.0;"Medium";43.0;"Press";54.0;"Normal";"Cover"
1166.0;110770.0;10179.0;"2013-09-20 00:00:00";61.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";62.0;"Normal";50.0;"Normal";53.0;"Normal";"Organised";45.0;"Medium";43.0;"Press";54.0;"Normal";"Cover"
1167.0;110770.0;10179.0;"2014-09-19 00:00:00";61.0;"Balanced";57.0;"Normal";37.0;"Mixed";"Organised";62.0;"Normal";50.0;"Normal";53.0;"Normal";"Organised";45.0;"Medium";47.0;"Press";54.0;"Normal";"Cover"
1169.0;111092.0;8025.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";45.0;"Mixed";"Organised";45.0;"Normal";35.0;"Normal";70.0;"Lots";"Organised";60.0;"Medium";70.0;"Double";50.0;"Normal";"Cover"
1170.0;111092.0;8025.0;"2011-02-22 00:00:00";47.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";45.0;"Normal";48.0;"Normal";54.0;"Normal";"Organised";48.0;"Medium";47.0;"Press";51.0;"Normal";"Cover"
1171.0;111092.0;8025.0;"2012-02-22 00:00:00";65.0;"Balanced";49.0;"Little";63.0;"Mixed";"Organised";67.0;"Risky";31.0;"Little";67.0;"Lots";"Organised";24.0;"Deep";24.0;"Contain";39.0;"Normal";"Cover"
1172.0;111092.0;8025.0;"2013-09-20 00:00:00";65.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";67.0;"Risky";31.0;"Little";67.0;"Lots";"Organised";30.0;"Deep";30.0;"Contain";40.0;"Normal";"Cover"
1173.0;111092.0;8025.0;"2014-09-19 00:00:00";47.0;"Balanced";53.0;"Normal";34.0;"Mixed";"Organised";38.0;"Normal";36.0;"Normal";68.0;"Lots";"Organised";37.0;"Medium";37.0;"Press";39.0;"Normal";"Cover"
1175.0;226.0;9874.0;"2010-02-22 00:00:00";66.0;"Balanced";49.0;"Little";70.0;"Long";"Organised";35.0;"Normal";40.0;"Normal";50.0;"Normal";"Organised";65.0;"Medium";30.0;"Contain";65.0;"Normal";"Cover"
1176.0;226.0;9874.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";35.0;"Normal";65.0;"Normal";35.0;"Normal";"Organised";45.0;"Medium";55.0;"Press";65.0;"Normal";"Cover"
1177.0;226.0;9874.0;"2012-02-22 00:00:00";63.0;"Balanced";49.0;"Little";39.0;"Mixed";"Organised";63.0;"Normal";72.0;"Lots";49.0;"Normal";"Organised";54.0;"Medium";43.0;"Press";49.0;"Normal";"Cover"
1178.0;226.0;9874.0;"2013-09-20 00:00:00";63.0;"Balanced";49.0;"Little";39.0;"Mixed";"Organised";63.0;"Normal";64.0;"Normal";49.0;"Normal";"Organised";54.0;"Medium";43.0;"Press";49.0;"Normal";"Cover"
1179.0;226.0;9874.0;"2014-09-19 00:00:00";63.0;"Balanced";62.0;"Normal";39.0;"Mixed";"Organised";63.0;"Normal";64.0;"Normal";49.0;"Normal";"Organised";54.0;"Medium";43.0;"Press";49.0;"Normal";"Cover"
1181.0;17.0;8466.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";55.0;"Mixed";"Organised";70.0;"Risky";70.0;"Lots";65.0;"Normal";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Cover"
1182.0;17.0;8466.0;"2011-02-22 00:00:00";52.0;"Balanced";49.0;"Little";37.0;"Mixed";"Organised";48.0;"Normal";49.0;"Normal";47.0;"Normal";"Organised";43.0;"Medium";43.0;"Press";48.0;"Normal";"Cover"
1183.0;17.0;8466.0;"2012-02-22 00:00:00";47.0;"Balanced";49.0;"Little";52.0;"Mixed";"Organised";54.0;"Normal";56.0;"Normal";60.0;"Normal";"Organised";48.0;"Medium";52.0;"Press";44.0;"Normal";"Cover"
1184.0;17.0;8466.0;"2013-09-20 00:00:00";47.0;"Balanced";49.0;"Little";38.0;"Mixed";"Organised";52.0;"Normal";56.0;"Normal";58.0;"Normal";"Free Form";57.0;"Medium";63.0;"Press";44.0;"Normal";"Cover"
1185.0;17.0;8466.0;"2014-09-19 00:00:00";47.0;"Balanced";41.0;"Normal";40.0;"Mixed";"Organised";42.0;"Normal";56.0;"Normal";51.0;"Normal";"Free Form";62.0;"Medium";64.0;"Press";44.0;"Normal";"Cover"
1187.0;100646.0;8614.0;"2010-02-22 00:00:00";35.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";30.0;"Safe";45.0;"Normal";65.0;"Normal";"Organised";30.0;"Deep";30.0;"Contain";30.0;"Narrow";"Cover"
1188.0;670.0;9986.0;"2010-02-22 00:00:00";40.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";45.0;"Normal";43.0;"Normal";60.0;"Normal";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Cover"
1189.0;670.0;9986.0;"2011-02-22 00:00:00";47.0;"Balanced";49.0;"Little";36.0;"Mixed";"Organised";34.0;"Normal";33.0;"Little";53.0;"Normal";"Organised";49.0;"Medium";58.0;"Press";48.0;"Normal";"Cover"
1190.0;670.0;9986.0;"2013-09-20 00:00:00";60.0;"Balanced";49.0;"Little";53.0;"Mixed";"Organised";48.0;"Normal";50.0;"Normal";48.0;"Normal";"Organised";42.0;"Medium";48.0;"Press";49.0;"Normal";"Cover"
1191.0;670.0;9986.0;"2014-09-19 00:00:00";60.0;"Balanced";47.0;"Normal";53.0;"Mixed";"Organised";48.0;"Normal";50.0;"Normal";48.0;"Normal";"Organised";42.0;"Medium";48.0;"Press";49.0;"Normal";"Cover"
1193.0;237.0;9768.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Organised";55.0;"Normal";60.0;"Normal";55.0;"Normal";"Free Form";30.0;"Deep";30.0;"Contain";30.0;"Narrow";"Offside Trap"
1194.0;237.0;9768.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";65.0;"Normal";65.0;"Normal";35.0;"Normal";"Organised";55.0;"Medium";45.0;"Press";50.0;"Normal";"Cover"
1195.0;237.0;9768.0;"2012-02-22 00:00:00";53.0;"Balanced";49.0;"Little";56.0;"Mixed";"Organised";67.0;"Risky";68.0;"Lots";69.0;"Lots";"Organised";52.0;"Medium";49.0;"Press";54.0;"Normal";"Cover"
1196.0;237.0;9768.0;"2013-09-20 00:00:00";53.0;"Balanced";49.0;"Little";56.0;"Mixed";"Organised";67.0;"Risky";68.0;"Lots";60.0;"Normal";"Free Form";52.0;"Medium";49.0;"Press";54.0;"Normal";"Cover"
1197.0;237.0;9768.0;"2014-09-19 00:00:00";55.0;"Balanced";65.0;"Normal";56.0;"Mixed";"Organised";42.0;"Normal";50.0;"Normal";55.0;"Normal";"Organised";60.0;"Medium";60.0;"Press";54.0;"Normal";"Cover"
1199.0;459.0;9869.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";55.0;"Mixed";"Organised";65.0;"Normal";50.0;"Normal";70.0;"Lots";"Organised";70.0;"High";70.0;"Double";55.0;"Normal";"Cover"
1200.0;459.0;9869.0;"2011-02-22 00:00:00";68.0;"Fast";49.0;"Little";53.0;"Mixed";"Organised";67.0;"Risky";51.0;"Normal";65.0;"Normal";"Organised";58.0;"Medium";51.0;"Press";55.0;"Normal";"Cover"
1201.0;459.0;9869.0;"2012-02-22 00:00:00";51.0;"Balanced";49.0;"Little";43.0;"Mixed";"Organised";68.0;"Risky";61.0;"Normal";44.0;"Normal";"Organised";36.0;"Medium";60.0;"Press";39.0;"Normal";"Cover"
1202.0;459.0;9869.0;"2013-09-20 00:00:00";55.0;"Balanced";49.0;"Little";43.0;"Mixed";"Organised";68.0;"Risky";61.0;"Normal";44.0;"Normal";"Organised";36.0;"Medium";60.0;"Press";39.0;"Normal";"Cover"
1203.0;459.0;9869.0;"2014-09-19 00:00:00";55.0;"Balanced";48.0;"Normal";43.0;"Mixed";"Organised";68.0;"Risky";61.0;"Normal";44.0;"Normal";"Organised";36.0;"Medium";60.0;"Press";39.0;"Normal";"Cover"
1205.0;48.0;9875.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";30.0;"Short";"Free Form";30.0;"Safe";35.0;"Normal";70.0;"Lots";"Free Form";50.0;"Medium";70.0;"Double";45.0;"Normal";"Cover"
1206.0;48.0;9875.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";35.0;"Mixed";"Free Form";65.0;"Normal";65.0;"Normal";50.0;"Normal";"Organised";50.0;"Medium";70.0;"Double";45.0;"Normal";"Cover"
1207.0;48.0;9875.0;"2012-02-22 00:00:00";60.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";65.0;"Normal";65.0;"Normal";50.0;"Normal";"Organised";45.0;"Medium";55.0;"Press";50.0;"Normal";"Cover"
1208.0;48.0;9875.0;"2013-09-20 00:00:00";68.0;"Fast";49.0;"Little";52.0;"Mixed";"Organised";68.0;"Risky";69.0;"Lots";53.0;"Normal";"Organised";44.0;"Medium";57.0;"Press";53.0;"Normal";"Offside Trap"
1209.0;48.0;9875.0;"2014-09-19 00:00:00";72.0;"Fast";74.0;"Lots";34.0;"Mixed";"Organised";76.0;"Risky";66.0;"Normal";73.0;"Lots";"Organised";61.0;"Medium";59.0;"Press";39.0;"Normal";"Cover"
1211.0;898.0;10190.0;"2010-02-22 00:00:00";35.0;"Balanced";49.0;"Little";60.0;"Mixed";"Organised";35.0;"Normal";55.0;"Normal";55.0;"Normal";"Organised";50.0;"Medium";55.0;"Press";50.0;"Normal";"Cover"
1212.0;898.0;10190.0;"2011-02-22 00:00:00";47.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";47.0;"Normal";54.0;"Normal";56.0;"Normal";"Organised";49.0;"Medium";55.0;"Press";48.0;"Normal";"Cover"
1213.0;898.0;10190.0;"2013-09-20 00:00:00";52.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";39.0;"Normal";39.0;"Normal";37.0;"Normal";"Organised";40.0;"Medium";41.0;"Press";52.0;"Normal";"Cover"
1214.0;898.0;10190.0;"2014-09-19 00:00:00";52.0;"Balanced";46.0;"Normal";48.0;"Mixed";"Organised";39.0;"Normal";39.0;"Normal";37.0;"Normal";"Organised";40.0;"Medium";41.0;"Press";52.0;"Normal";"Cover"
1216.0;100805.0;9800.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";70.0;"Lots";"Organised";60.0;"Medium";70.0;"Double";70.0;"Wide";"Cover"
1217.0;100805.0;9800.0;"2011-02-22 00:00:00";48.0;"Balanced";49.0;"Little";48.0;"Mixed";"Organised";52.0;"Normal";48.0;"Normal";48.0;"Normal";"Organised";43.0;"Medium";44.0;"Press";51.0;"Normal";"Cover"
1218.0;100805.0;9800.0;"2012-02-22 00:00:00";60.0;"Balanced";49.0;"Little";75.0;"Long";"Organised";62.0;"Normal";45.0;"Normal";60.0;"Normal";"Organised";50.0;"Medium";48.0;"Press";40.0;"Normal";"Cover"
1219.0;100805.0;9800.0;"2013-09-20 00:00:00";42.0;"Balanced";49.0;"Little";43.0;"Mixed";"Organised";47.0;"Normal";46.0;"Normal";60.0;"Normal";"Organised";53.0;"Medium";49.0;"Press";42.0;"Normal";"Cover"
1220.0;100805.0;9800.0;"2014-09-19 00:00:00";58.0;"Balanced";50.0;"Normal";70.0;"Long";"Organised";62.0;"Normal";56.0;"Normal";61.0;"Normal";"Organised";50.0;"Medium";49.0;"Press";41.0;"Normal";"Cover"
1222.0;110329.0;8152.0;"2010-02-22 00:00:00";60.0;"Balanced";49.0;"Little";60.0;"Mixed";"Organised";50.0;"Normal";70.0;"Lots";70.0;"Lots";"Organised";60.0;"Medium";70.0;"Double";55.0;"Normal";"Cover"
1223.0;110329.0;8152.0;"2011-02-22 00:00:00";60.0;"Balanced";49.0;"Little";42.0;"Mixed";"Organised";63.0;"Normal";55.0;"Normal";56.0;"Normal";"Organised";49.0;"Medium";60.0;"Press";55.0;"Normal";"Cover"
1224.0;110329.0;8152.0;"2012-02-22 00:00:00";53.0;"Balanced";49.0;"Little";64.0;"Mixed";"Organised";60.0;"Normal";34.0;"Normal";53.0;"Normal";"Organised";49.0;"Medium";44.0;"Press";59.0;"Normal";"Cover"
1225.0;110329.0;8152.0;"2013-09-20 00:00:00";53.0;"Balanced";49.0;"Little";56.0;"Mixed";"Organised";62.0;"Normal";46.0;"Normal";53.0;"Normal";"Organised";49.0;"Medium";44.0;"Press";57.0;"Normal";"Cover"
1226.0;110329.0;8152.0;"2014-09-19 00:00:00";53.0;"Balanced";52.0;"Normal";56.0;"Mixed";"Organised";68.0;"Risky";53.0;"Normal";34.0;"Normal";"Organised";46.0;"Medium";44.0;"Press";54.0;"Normal";"Cover"
1228.0;100804.0;8467.0;"2010-02-22 00:00:00";70.0;"Fast";49.0;"Little";50.0;"Mixed";"Organised";50.0;"Normal";50.0;"Normal";50.0;"Normal";"Organised";30.0;"Deep";70.0;"Double";30.0;"Narrow";"Cover"
1229.0;100804.0;8467.0;"2011-02-22 00:00:00";67.0;"Fast";49.0;"Little";48.0;"Mixed";"Organised";47.0;"Normal";47.0;"Normal";54.0;"Normal";"Organised";33.0;"Deep";47.0;"Press";37.0;"Normal";"Cover"
1230.0;100804.0;8467.0;"2012-02-22 00:00:00";57.0;"Balanced";49.0;"Little";57.0;"Mixed";"Organised";46.0;"Normal";48.0;"Normal";38.0;"Normal";"Organised";42.0;"Medium";38.0;"Press";52.0;"Normal";"Cover"
1231.0;100804.0;8467.0;"2013-09-20 00:00:00";60.0;"Balanced";49.0;"Little";58.0;"Mixed";"Organised";48.0;"Normal";49.0;"Normal";38.0;"Normal";"Organised";44.0;"Medium";42.0;"Press";56.0;"Normal";"Cover"
1232.0;100804.0;8467.0;"2014-09-19 00:00:00";56.0;"Balanced";48.0;"Normal";57.0;"Mixed";"Organised";47.0;"Normal";49.0;"Normal";40.0;"Normal";"Organised";40.0;"Medium";40.0;"Press";52.0;"Normal";"Cover"
1234.0;680.0;9997.0;"2010-02-22 00:00:00";50.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";50.0;"Normal";50.0;"Normal";50.0;"Normal";"Organised";50.0;"Medium";50.0;"Press";50.0;"Normal";"Cover"
1235.0;680.0;9997.0;"2011-02-22 00:00:00";53.0;"Balanced";49.0;"Little";53.0;"Mixed";"Organised";48.0;"Normal";52.0;"Normal";53.0;"Normal";"Organised";46.0;"Medium";46.0;"Press";46.0;"Normal";"Cover"
1236.0;680.0;9997.0;"2012-02-22 00:00:00";52.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";52.0;"Normal";55.0;"Normal";47.0;"Normal";"Organised";32.0;"Deep";40.0;"Press";41.0;"Normal";"Cover"
1237.0;232.0;9985.0;"2010-02-22 00:00:00";53.0;"Balanced";49.0;"Little";40.0;"Mixed";"Organised";55.0;"Normal";55.0;"Normal";65.0;"Normal";"Organised";70.0;"High";70.0;"Double";65.0;"Normal";"Cover"
1238.0;232.0;9985.0;"2011-02-22 00:00:00";68.0;"Fast";49.0;"Little";66.0;"Mixed";"Organised";53.0;"Normal";66.0;"Normal";63.0;"Normal";"Free Form";59.0;"Medium";47.0;"Press";66.0;"Normal";"Cover"
1239.0;232.0;9985.0;"2012-02-22 00:00:00";75.0;"Fast";49.0;"Little";70.0;"Long";"Organised";55.0;"Normal";58.0;"Normal";60.0;"Normal";"Organised";45.0;"Medium";60.0;"Press";52.0;"Normal";"Cover"
1240.0;232.0;9985.0;"2013-09-20 00:00:00";54.0;"Balanced";49.0;"Little";62.0;"Mixed";"Organised";55.0;"Normal";58.0;"Normal";60.0;"Normal";"Organised";45.0;"Medium";60.0;"Press";52.0;"Normal";"Cover"
1241.0;232.0;9985.0;"2014-09-19 00:00:00";54.0;"Balanced";45.0;"Normal";62.0;"Mixed";"Organised";55.0;"Normal";58.0;"Normal";60.0;"Normal";"Organised";45.0;"Medium";54.0;"Press";52.0;"Normal";"Cover"
1243.0;1806.0;10194.0;"2010-02-22 00:00:00";65.0;"Balanced";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";55.0;"Normal";"Organised";35.0;"Medium";70.0;"Double";35.0;"Normal";"Cover"
1244.0;1806.0;10194.0;"2011-02-22 00:00:00";50.0;"Balanced";49.0;"Little";80.0;"Long";"Organised";30.0;"Safe";70.0;"Lots";35.0;"Normal";"Organised";25.0;"Deep";65.0;"Press";50.0;"Normal";"Cover"
1245.0;1806.0;10194.0;"2012-02-22 00:00:00";75.0;"Fast";49.0;"Little";75.0;"Long";"Organised";40.0;"Normal";72.0;"Lots";55.0;"Normal";"Organised";50.0;"Medium";58.0;"Press";45.0;"Normal";"Cover"
1246.0;1806.0;10194.0;"2013-09-20 00:00:00";75.0;"Fast";49.0;"Little";73.0;"Long";"Organised";59.0;"Normal";61.0;"Normal";38.0;"Normal";"Organised";32.0;"Deep";37.0;"Press";41.0;"Normal";"Cover"
1247.0;1806.0;10194.0;"2014-09-19 00:00:00";48.0;"Balanced";24.0;"Little";55.0;"Mixed";"Organised";51.0;"Normal";57.0;"Normal";37.0;"Normal";"Organised";38.0;"Medium";40.0;"Press";41.0;"Normal";"Cover"
1249.0;106.0;8472.0;"2010-02-22 00:00:00";60.0;"Balanced";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";55.0;"Normal";"Organised";35.0;"Medium";70.0;"Double";35.0;"Normal";"Cover"
1250.0;106.0;8472.0;"2011-02-22 00:00:00";55.0;"Balanced";49.0;"Little";55.0;"Mixed";"Organised";55.0;"Normal";65.0;"Normal";55.0;"Normal";"Organised";45.0;"Medium";55.0;"Press";65.0;"Normal";"Cover"
1251.0;106.0;8472.0;"2012-02-22 00:00:00";67.0;"Fast";49.0;"Little";62.0;"Mixed";"Organised";44.0;"Normal";72.0;"Lots";59.0;"Normal";"Organised";47.0;"Medium";53.0;"Press";60.0;"Normal";"Cover"
1252.0;106.0;8472.0;"2013-09-20 00:00:00";57.0;"Balanced";49.0;"Little";66.0;"Mixed";"Organised";56.0;"Normal";31.0;"Little";72.0;"Lots";"Organised";47.0;"Medium";52.0;"Press";49.0;"Normal";"Cover"
1253.0;106.0;8472.0;"2014-09-19 00:00:00";60.0;"Balanced";33.0;"Little";61.0;"Mixed";"Organised";56.0;"Normal";44.0;"Normal";58.0;"Normal";"Organised";41.0;"Medium";38.0;"Press";53.0;"Normal";"Cover"
1255.0;1960.0;10003.0;"2010-02-22 00:00:00";65.0;"Balanced";49.0;"Little";70.0;"Long";"Organised";70.0;"Risky";70.0;"Lots";70.0;"Lots";"Organised";70.0;"High";70.0;"Double";70.0;"Wide";"Cover"
1256.0;1960.0;10003.0;"2011-02-22 00:00:00";66.0;"Balanced";49.0;"Little";34.0;"Mixed";"Organised";52.0;"Normal";51.0;"Normal";64.0;"Normal";"Organised";44.0;"Medium";47.0;"Press";64.0;"Normal";"Cover"
1257.0;1960.0;10003.0;"2012-02-22 00:00:00";26.0;"Slow";49.0;"Little";24.0;"Short";"Organised";62.0;"Normal";39.0;"Normal";57.0;"Normal";"Free Form";48.0;"Medium";58.0;"Press";60.0;"Normal";"Cover"
1258.0;1960.0;10003.0;"2013-09-20 00:00:00";41.0;"Balanced";49.0;"Little";39.0;"Mixed";"Organised";36.0;"Normal";42.0;"Normal";44.0;"Normal";"Free Form";52.0;"Medium";58.0;"Press";57.0;"Normal";"Cover"
1259.0;1960.0;10003.0;"2014-09-19 00:00:00";63.0;"Balanced";34.0;"Normal";34.0;"Mixed";"Organised";34.0;"Normal";51.0;"Normal";36.0;"Normal";"Free Form";51.0;"Medium";58.0;"Press";54.0;"Normal";"Cover"
1261.0;260.0;9867.0;"2010-02-22 00:00:00";30.0;"Slow";49.0;"Little";30.0;"Short";"Organised";45.0;"Normal";30.0;"Little";65.0;"Normal";"Organised";50.0;"Medium";30.0;"Contain";45.0;"Normal";"Cover"
1262.0;260.0;9867.0;"2011-02-22 00:00:00";56.0;"Balanced";49.0;"Little";51.0;"Mixed";"Organised";68.0;"Risky";52.0;"Normal";60.0;"Normal";"Organised";57.0;"Medium";50.0;"Press";67.0;"Wide";"Cover"
1263.0;260.0;9867.0;"2014-09-19 00:00:00";56.0;"Balanced";50.0;"Normal";57.0;"Mixed";"Organised";56.0;"Normal";51.0;"Normal";54.0;"Normal";"Organised";52.0;"Medium";50.0;"Press";65.0;"Normal";"Cover"
1265.0;1715.0;10191.0;"2011-02-22 00:00:00";51.0;"Balanced";49.0;"Little";39.0;"Mixed";"Organised";54.0;"Normal";46.0;"Normal";31.0;"Little";"Organised";37.0;"Medium";34.0;"Press";46.0;"Normal";"Cover"
1266.0;1715.0;10191.0;"2012-02-22 00:00:00";58.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";67.0;"Risky";32.0;"Little";66.0;"Normal";"Organised";47.0;"Medium";45.0;"Press";53.0;"Normal";"Cover"
1267.0;1715.0;10191.0;"2013-09-20 00:00:00";58.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";67.0;"Risky";32.0;"Little";66.0;"Normal";"Organised";47.0;"Medium";45.0;"Press";53.0;"Normal";"Cover"
1268.0;1715.0;10191.0;"2014-09-19 00:00:00";58.0;"Balanced";59.0;"Normal";35.0;"Mixed";"Organised";64.0;"Normal";36.0;"Normal";66.0;"Normal";"Organised";47.0;"Medium";45.0;"Press";53.0;"Normal";"Cover"
1270.0;54.0;9804.0;"2010-02-22 00:00:00";45.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";40.0;"Normal";30.0;"Little";70.0;"Lots";"Free Form";45.0;"Medium";35.0;"Press";55.0;"Normal";"Cover"
1271.0;54.0;9804.0;"2011-02-22 00:00:00";45.0;"Balanced";49.0;"Little";35.0;"Mixed";"Organised";40.0;"Normal";47.0;"Normal";35.0;"Normal";"Organised";45.0;"Medium";45.0;"Press";55.0;"Normal";"Cover"
1272.0;54.0;9804.0;"2012-02-22 00:00:00";50.0;"Balanced";49.0;"Little";50.0;"Mixed";"Organised";50.0;"Normal";65.0;"Normal";50.0;"Normal";"Organised";35.0;"Medium";45.0;"Press";50.0;"Normal";"Cover"
1273.0;54.0;9804.0;"2013-09-20 00:00:00";71.0;"Fast";49.0;"Little";36.0;"Mixed";"Organised";37.0;"Normal";72.0;"Lots";53.0;"Normal";"Free Form";39.0;"Medium";46.0;"Press";52.0;"Normal";"Cover"
1274.0;54.0;9804.0;"2014-09-19 00:00:00";76.0;"Fast";69.0;"Lots";64.0;"Mixed";"Organised";64.0;"Normal";72.0;"Lots";53.0;"Normal";"Organised";39.0;"Medium";34.0;"Press";52.0;"Normal";"Cover"
